timestamp,value,anomalyScore,label
2,0.0,0.15456829717178394,0
3,0.0,0.11422636106454992,0
4,0.0,0.15283485162657562,0
5,0.0,0.1417790854683812,0
6,0.0,0.12581909036030114,0
7,0.0,0.12734158839709503,0
8,0.0,0.14115128778972286,0
9,0.0,0.13561322946185184,0
10,0.0,0.14676649645858258,0
11,0.0,0.145780536785111,0
12,0.0,0.13678897388201355,0
13,0.0,0.12722821538533147,0
14,0.0,0.11936739854757344,0
15,0.0,0.13267878503513336,0
16,0.0,0.1685805266765093,0
17,0.0,0.16764789492448412,0
18,0.0,0.17022457425597137,0
19,0.0,0.147720163324205,0
20,0.0,0.15531635861501708,0
21,0.0,0.16612854318037218,0
22,0.0,0.1675825804321326,0
23,0.0,0.154962618117515,0
24,0.0,0.15789032891074029,0
25,0.0,0.12537471242595494,0
26,0.0,0.12307876047280847,0
27,0.0,0.17196964761470301,0
28,0.0,0.16115521332476107,0
29,0.0,0.1259016377504945,0
30,0.0,0.1601108295961165,0
31,0.0,0.14409802837748192,0
32,0.0,0.14859089763069078,0
33,0.0,0.17841663472941238,0
34,0.0,0.18235987645955426,0
35,0.0,0.18386221125126012,0
36,0.0,0.14657332707044224,0
37,0.0,0.19373185504980878,0
38,0.0,0.18976525558216273,0
39,0.0,0.17105339077348702,0
40,0.0,0.1729941570529821,0
41,0.0,0.16233392703208255,0
42,0.0,0.15823309167466565,0
43,0.0,0.14387211307266512,0
44,0.0,0.1413566501075762,0
45,0.0,0.16158666504654778,0
46,0.0,0.15855049689114947,0
47,0.0,0.11868851430972577,0
48,0.0,0.1777628771524804,0
49,0.0,0.15582849273163313,0
50,0.0,0.1560485241902046,0
51,0.0,0.1204877122389425,0
52,0.0,0.15211736775612328,0
53,0.0,0.17970698607067387,0
54,0.0,0.15204345520976997,0
55,0.0,0.16812656326572362,0
56,0.0,0.14691961082204802,0
57,0.0,0.18927332955614962,0
58,0.0,0.1628965190174591,0
59,0.0,0.15001546875140243,0
60,0.0,0.14531543419155418,0
61,0.0,0.1692144850641955,0
62,0.0,0.1800744776341215,0
63,0.0,0.18758318378210365,0
64,0.0,0.13571229890683478,0
65,0.0,0.1374818530473964,0
66,0.0,0.16821995502554038,0
67,0.0,0.16049951830465442,0
68,0.0,0.11213064710817616,0
69,0.0,0.1707819760587792,0
70,0.0,0.1546228414112979,0
71,0.0,0.16399471734347854,0
72,0.0,0.18512795041679636,0
73,0.0,0.15994710020679254,0
74,0.0,0.15492433509555054,0
75,0.0,0.1573933865084543,0
76,0.0,0.1553617305889442,0
77,0.0,0.1632422290975155,0
78,0.0,0.15733685176482998,0
79,0.0,0.17227992938484332,0
80,0.0,0.15707294342402411,0
81,0.0,0.17297518344997886,0
82,0.0,0.15809446774551128,0
83,0.0,0.16845953064025737,0
84,0.0,0.14307881109634002,0
85,0.0,0.16067026048622934,0
86,0.0,0.17592100722264908,0
87,0.0,0.16558602060514266,0
88,0.0,0.16470787794100944,0
89,0.0,0.17809619848443997,0
90,0.0,0.145163411305269,0
91,0.0,0.16511214993038448,0
92,0.0,0.17011424755578963,0
93,0.0,0.16517515239892788,0
94,0.0,0.1356364207464133,0
95,0.0,0.15062193553868009,0
96,0.0,0.12769650850752073,0
97,0.0,0.17552178406939273,0
98,0.0,0.1728139674332777,0
99,0.0,0.16036193460085374,0
100,0.0,0.16838577180093833,0
101,0.0,0.14984043737422065,0
102,0.0,0.18989649961208666,0
103,0.0,0.15078874905552386,0
104,0.0,0.12951325322390844,0
105,0.0,0.16456965225842424,0
106,0.0,0.19372123949801034,0
107,0.0,0.13841294273445315,0
108,0.0,0.14600608865579856,0
109,0.0,0.1458695136232978,0
110,0.0,0.16752419493969317,0
111,0.0,0.1728244447943842,0
112,0.0,0.16109638166066048,0
113,0.0,0.1862661777932879,0
114,0.0,0.1827117031450457,0
115,0.0,0.16483084452013375,0
116,0.0,0.19399835810455884,0
117,0.0,0.18269700299464608,0
118,0.0,0.10040823312236646,0
119,0.0,0.13275475553562727,0
120,0.0,0.12856558638716942,0
121,0.0,0.17300666097645828,0
122,0.0,0.16453635086356483,0
123,0.0,0.15828837331110496,0
124,0.0,0.17040966400412322,0
125,0.0,0.17020244186058037,0
126,0.0,0.17497871199396087,0
127,0.0,0.16487859720128162,0
128,0.0,0.1638283647461986,0
129,0.0,0.1603385640824898,0
130,0.0,0.1713546944332383,0
131,0.0,0.19742657274017766,0
132,0.0,0.15850875243473028,0
133,0.0,0.18267895325344952,0
134,0.0,0.1471346706595204,0
135,0.0,0.18079826019097145,0
136,0.0,0.16981857673612555,0
137,0.0,0.17678621736495886,0
138,0.0,0.18358187187334446,0
139,0.0,0.1794169629174131,0
140,0.0,0.1887604589231049,0
141,0.0,0.17778817753964338,0
142,0.0,-0.0887309804657267,1
143,0.0,-0.07067600774673255,1
144,0.0,-0.09999777419793654,1
145,0.0,-0.08659455847207354,1
146,0.0,-0.08915967296025318,1
147,0.0,-0.10407984422236938,1
148,0.0,-0.06376934655519362,1
149,0.0,-0.09871744196524568,1
150,0.0,-0.06641739025616666,1
151,0.0,-0.03230728993844245,1
152,0.0,-0.04499754773692999,1
153,0.0,-0.08443733650363161,1
154,0.0,-0.11668633415072438,1
155,0.0,-0.05631044967997778,1
156,0.0,-0.0959463355761524,1
157,0.0,-0.0639925488802362,1
158,0.0,-0.076355037824408,1
1,0.0,0.11966171928640035,0
2,0.0,0.1254710154035778,0
3,0.0,0.12545972395657745,0
4,0.0,0.12642574075019475,0
5,0.0,0.1342792352624998,0
6,0.0,0.14824954215897584,0
7,0.0,0.16497484086341535,0
8,0.0,0.10930923281963273,0
9,0.0,0.149928096240243,0
10,0.0,0.15999271311547114,0
11,0.0,0.15981001786914906,0
12,0.0,0.12439952336595467,0
13,0.0,0.15000507013183845,0
14,0.0,0.16167116444901464,0
15,0.0,0.14537070170114658,0
16,0.0,0.12850521870521625,0
17,0.0,0.13292834175262525,0
18,0.0,0.03259360211610274,0
19,0.0,0.10087850774803886,0
20,0.0,0.13420510310059547,0
21,0.0,0.1599399783500683,0
22,0.0,0.10794789406656163,0
23,0.0,0.11169976619159594,0
24,0.0,0.15430750496365114,0
25,0.0,0.17243989868408677,0
26,0.0,0.14031903748738717,0
27,0.0,0.13951570260814744,0
28,0.0,0.15555885871412672,0
29,0.0,0.1179607787572522,0
30,0.0,0.11098989802223919,0
31,0.0,0.09995998845699905,0
32,0.0,0.13101359330965628,0
33,0.0,0.1735429000206979,0
34,0.0,0.1613404321970024,0
35,0.0,0.11556137794503468,0
36,0.0,0.12618126585676592,0
37,0.0,-0.010949854432941053,1
38,0.0,0.1358471063326998,0
39,0.0,0.1291738679888047,0
40,0.0,0.17399035835308774,0
41,0.0,0.17999485988164288,0
42,0.0,0.13634710966776697,0
43,0.0,0.16422246558160325,0
44,0.0,0.16407058163480293,0
45,0.0,0.14015964079361048,0
46,0.0,0.1488813307298858,0
47,0.0,0.1354780091258863,0
48,0.0,0.147307241528719,0
49,0.0,0.022480504435252624,0
50,0.0,0.0457209129153382,0
51,0.0,0.15534039553983675,0
52,0.0,0.12832470398973467,0
53,0.0,0.15482790905186633,0
54,0.0,0.1662563341872132,0
55,0.0,0.14820311744053227,0
56,0.0,0.15231517584045545,0
57,0.0,0.14756310506409248,0
58,0.0,0.17476447543875834,0
59,0.0,0.12803466385800033,0
60,0.0,0.15200612204862318,0
61,0.0,0.16283581436332462,0
62,0.0,0.15048119942975002,0
63,0.0,0.15484335409227418,0
64,0.0,0.1373943998921267,0
65,0.0,0.1692347431372514,0
66,0.0,0.16943899121121458,0
67,0.0,0.10743442984162987,0
68,0.0,0.10333790169845741,0
69,0.0,0.16309381907114895,0
70,0.0,0.14908579292759705,0
71,0.0,0.13621225517062108,0
72,0.0,0.14601745563730256,0
73,0.0,0.10197270457426466,0
74,0.0,0.04113111753881071,0
75,0.0,0.16168554955529457,0
76,0.0,0.14466384993003112,0
77,0.0,0.0207755053694072,0
78,0.0,0.19462161948300777,0
79,0.0,0.16370602503135234,0
80,0.0,0.16064086399772687,0
81,0.0,0.17893771692129584,0
82,0.0,0.14252699559325333,0
83,0.0,0.16641100161539718,0
84,0.0,0.15381103971271287,0
85,0.0,0.0655496464178793,0
86,0.0,0.16409057437135421,0
87,0.0,0.16816803289837962,0
88,0.0,0.14215637495776923,0
89,0.0,0.16213209126790384,0
90,0.0,0.1555155531973324,0
91,0.0,0.17724278248529635,0
92,0.0,0.17896689893647977,0
93,0.0,0.16554304170155887,0
94,0.0,0.17253500240958836,0
95,0.0,0.16736431051032724,0
96,0.0,0.1451982036863032,0
97,0.0,0.00785927793451513,0
98,0.0,0.1405945046896726,0
99,0.0,0.13005245708107627,0
100,0.0,0.17425025374915531,0
101,0.0,0.1794928260927494,0
102,0.0,0.1869447438992331,0
103,0.0,0.1529654618748948,0
104,0.0,0.15403598885244618,0
105,0.0,0.15393431766803412,0
106,0.0,0.17173989414093038,0
107,0.0,0.13555813456476384,0
108,0.0,0.14267491707431018,0
109,0.0,0.13944922911903734,0
110,0.0,0.12499656746147181,0
111,0.0,0.1409654674733391,0
112,0.0,0.18995307481479218,0
113,0.0,0.15994394371997495,0
114,0.0,0.14455642436670463,0
115,0.0,0.18574778452656976,0
116,0.0,0.03896435275939636,0
117,0.0,0.16404804031780928,0
118,0.0,0.16353982993512395,0
119,0.0,0.18772550483019795,0
120,0.0,0.152767129800901,0
121,0.0,0.1569820451866517,0
122,0.0,0.17401884043555954,0
123,0.0,0.18314521814819884,0
124,0.0,0.15857659154577924,0
125,0.0,0.17346189612730256,0
126,0.0,0.14642333875878782,0
127,0.0,0.1806541589511183,0
128,0.0,0.14843581962495178,0
129,0.0,0.14246245429637294,0
130,0.0,0.167099244505086,0
131,0.0,0.1923842681406303,0
132,0.0,0.1486799367726832,0
133,0.0,0.16498746310368967,0
134,0.0,0.1744031230361437,0
135,0.0,0.14194346701955513,0
136,0.0,0.1641166264650012,0
137,0.0,0.15166434164753984,0
138,0.0,0.1280891512581302,0
139,0.0,0.16596207790919237,0
140,0.0,0.1788783380547067,0
141,0.0,0.18776552309673283,0
142,0.0,0.1626941843729106,0
143,0.0,0.17292211893531345,0
144,0.0,0.062498438689072455,0
145,0.0,0.1931451348015799,0
146,0.0,0.17038437558264508,0
147,0.0,0.17780176862726554,0
148,0.0,0.17492177967457528,0
149,0.0,0.162096758543121,0
150,0.0,0.15965295825041936,0
151,0.0,0.1588738339903617,0
152,0.0,0.19101957508131273,0
153,0.0,-0.1215426873625357,1
154,0.0,-0.0995162551139801,1
155,0.0,-0.1057853876577447,1
156,0.0,-0.07745144676895277,1
157,0.0,-0.11148410795441843,1
158,0.0,-0.11248244360375559,1
159,0.0,-0.10526567683324684,1
160,0.0,-0.11464254055181422,1
161,0.0,-0.08841698365155481,1
162,0.0,-0.09023572824285642,1
163,0.0,-0.11715511266186962,1
164,0.0,-0.10463444251536913,1
165,0.0,-0.13268459501392393,1
166,0.0,-0.11500237859790119,1
167,0.0,-0.07638694870782858,1
168,0.0,-0.09243477227080998,1
169,0.0,-0.0960712578356101,1
170,0.0,-0.10569173342699045,1
171,0.0,-0.09731955747527743,1
1,0.0,0.10274173721122287,0
2,0.0,0.1112305360609836,0
3,0.0,0.1384609532101116,0
4,0.0,0.09994636370830434,0
5,0.0,0.12391993997539347,0
6,0.0,0.14337711124286157,0
7,0.0,0.08535458941987051,0
8,0.0,0.08161362691980484,0
9,0.0,0.10029178413803913,0
10,0.0,0.159113142136243,0
11,0.0,0.13782598108278504,0
12,0.0,0.15489780022405525,0
13,0.0,0.1374241398417711,0
14,0.0,0.11899333418609925,0
15,0.0,0.13702557741085736,0
16,0.0,0.16886453511669908,0
17,0.0,0.029222352066754387,0
18,0.0,0.13660101784073242,0
19,0.0,0.15281311069153708,0
20,0.0,0.1425147535395513,0
21,0.0,0.1570922529114332,0
22,0.0,0.15725321234993017,0
23,0.0,0.15105116738541707,0
24,0.0,0.17599254168849815,0
25,0.0,0.12081554258330507,0
26,0.0,0.1467060955488838,0
27,0.0,0.1712092225393323,0
28,0.0,0.1634974018378728,0
29,0.0,0.17301064679146605,0
30,0.0,0.1708910050035108,0
31,0.0,0.14388543205067894,0
32,0.0,0.18324073848224132,0
33,0.0,0.14976890115313268,0
34,0.0,0.17250246681552445,0
35,0.0,0.16887109885111895,0
36,0.0,0.1980832155556257,0
37,0.0,0.14287288406236293,0
38,0.0,0.15080148504854052,0
39,0.0,0.15698840267516534,0
40,0.0,0.17613193186590287,0
41,0.0,0.16953466407201367,0
42,0.0,0.17697668129988176,0
43,0.0,0.1793836732003945,0
44,0.0,0.16363254487968587,0
45,0.0,0.1636392932360744,0
46,0.0,0.15783592076341146,0
47,0.0,0.15501589424408863,0
48,0.0,0.1802346892323145,0
49,0.0,0.18682215243379469,0
50,0.0,0.17663123578212087,0
51,0.0,0.1370939215716832,0
52,0.0,0.12448125194197734,0
53,0.0,0.15765021391037726,0
54,0.0,0.1422119058780379,0
55,0.0,0.15295202936330948,0
56,0.0,0.15314442473865392,0
57,0.0,0.16640949705370123,0
58,0.0,0.14598576454239748,0
59,0.0,0.10120827036437369,0
60,0.0,0.1518510962576083,0
61,0.0,0.17500580364626894,0
62,0.0,0.18892940029651945,0
63,0.0,0.18206468739906523,0
64,0.0,0.17248227554606077,0
65,0.0,0.1496603496063521,0
66,0.0,0.16405223628137616,0
67,0.0,0.17243130754038127,0
68,0.0,0.1582760269489703,0
69,0.0,0.16115395290158824,0
70,0.0,0.1655653052871225,0
71,0.0,0.14314788535473427,0
72,0.0,0.1507089789927984,0
73,0.0,0.17077697841057476,0
74,0.0,0.1761252799828475,0
75,0.0,0.16184556053677424,0
76,0.0,0.1890702011841548,0
77,0.0,0.18872645378566083,0
78,0.0,0.16930012660523447,0
79,0.0,0.13374504550231037,0
80,0.0,0.16907816526388553,0
81,0.0,0.15498126134898216,0
82,0.0,0.1615893877406283,0
83,0.0,0.14868326467338566,0
84,0.0,0.1614699326809379,0
85,0.0,0.16027536674147896,0
86,0.0,0.1704526256043607,0
87,0.0,0.1727275161734177,0
88,0.0,0.1465029216012358,0
89,0.0,0.1856376864175821,0
90,0.0,0.15472305905212896,0
91,0.0,0.16321809275405086,0
92,0.0,0.17698727943601855,0
93,0.0,0.19237544694977404,0
94,0.0,0.11665330481712127,0
95,0.0,0.1697073745147885,0
96,0.0,0.19016941323646874,0
97,0.0,0.1688566421982809,0
98,0.0,0.16945705780677778,0
99,0.0,0.12656013428512303,0
100,0.0,0.1565622997856445,0
101,0.0,0.15731786418194127,0
102,0.0,0.14945180639361927,0
103,0.0,0.17575756114035757,0
104,0.0,0.12148767734073923,0
105,0.0,0.17517275965208395,0
106,0.0,0.1404059586375775,0
107,0.0,0.18341684318893575,0
108,0.0,0.18401526975183596,0
109,0.0,0.12933921342621707,0
110,0.0,0.1503178379397614,0
111,0.0,0.16602148994805338,0
112,0.0,0.1596163294220801,0
113,0.0,0.13170408747437884,0
114,0.0,0.17435790651480454,0
115,0.0,0.15719240644809024,0
116,0.0,0.15390733992243538,0
117,0.0,0.16567222498487177,0
118,0.0,0.11071410716500013,0
119,0.0,0.1738091780001444,0
120,0.0,0.1301442594698382,0
121,0.0,0.1517510410470117,0
122,0.0,0.17308059036635548,0
123,0.0,0.14064893196792588,0
124,0.0,0.16904021850897089,0
125,0.0,0.15711169481532372,0
126,0.0,0.1735033862689489,0
127,0.0,0.12606904938632302,0
128,0.0,-0.0308535743873517,1
129,0.0,-0.09202870660061113,1
130,0.0,-0.08475427785123346,1
131,0.0,-0.003172204363684261,1
132,0.0,-0.04557705489619457,1
133,0.0,-0.07146418036359148,1
134,0.0,-0.02537618137843567,1
135,0.0,-0.05807867044348347,1
136,0.0,-0.0929213183809795,1
137,0.0,-0.057667175678529636,1
138,0.0,0.016619683854838696,0
139,0.0,-0.05762941595309712,1
140,0.0,-0.06174510888756357,1
141,0.0,-0.06655895739052664,1
142,0.0,-0.022539461000395833,1
143,0.0,-0.05197886611875102,1
1,0.0,0.09789452653877062,0
2,0.0,0.11764959684820497,0
3,0.0,0.13623335864943353,0
4,0.0,0.11085915523858575,0
5,0.0,0.137424435454702,0
6,0.0,0.11708946976392248,0
7,0.0,0.12092175163683516,0
8,0.0,0.11482758714782415,0
9,0.0,0.12140933727999698,0
10,0.0,0.161554817494875,0
11,0.0,0.11769459702161883,0
12,0.0,0.025336552961685466,0
13,0.0,0.11405332098079507,0
14,0.0,0.10688598624641749,0
15,0.0,0.08425004979649536,0
16,0.0,0.10744310674343177,0
17,0.0,0.14266175990175095,0
18,0.0,0.010676048069532929,0
19,0.0,0.13877947242681937,0
20,0.0,0.1493772155761643,0
21,0.0,0.12582127188337,0
22,0.0,0.16307761242729185,0
23,0.0,0.1077668548381045,0
24,0.0,0.10536927629791043,0
25,0.0,0.15036710040173418,0
26,0.0,0.11489706870853977,0
27,0.0,0.17116802482855947,0
28,0.0,0.041841441300359494,0
29,0.0,0.0362810037155995,0
30,0.0,0.10734950441097812,0
31,0.0,0.0005515054347994264,0
32,0.0,0.14449417034790402,0
33,0.0,0.1175636669404137,0
34,0.0,0.14004693454524886,0
35,0.0,0.1536817057978072,0
36,0.0,0.10255277368837173,0
37,0.0,0.14253050130352718,0
38,0.0,0.16758678918225545,0
39,0.0,0.10837956153318257,0
40,0.0,0.04496663708092974,0
41,0.0,0.14317211939700575,0
42,0.0,0.14857114846893565,0
43,0.0,0.1571573551453741,0
44,0.0,0.1757214649093577,0
45,0.0,0.14680874961309698,0
46,0.0,0.15787949769822618,0
47,0.0,0.13166677377953667,0
48,0.0,0.1483764603288702,0
49,0.0,0.15902940252961173,0
50,0.0,0.1086453095158002,0
51,0.0,0.11972421090289098,0
52,0.0,0.1573876766177119,0
53,0.0,0.03859003661759741,0
54,0.0,0.14813634963709038,0
55,0.0,0.17653557794654967,0
56,0.0,0.15163893208371276,0
57,0.0,0.13554589309663778,0
58,0.0,0.15697684996906108,0
59,0.0,0.12872549852467985,0
60,0.0,0.1662839875934084,0
61,0.0,0.056003260733180404,0
62,0.0,0.17566413262273828,0
63,0.0,0.17772925802325878,0
64,0.0,0.1667984075260256,0
65,0.0,0.13673731068172995,0
66,0.0,0.1343502255191944,0
67,0.0,0.1392942210224511,0
68,0.0,0.12152081448712176,0
69,0.0,0.1370724557623303,0
70,0.0,0.1691762531695326,0
71,0.0,0.13240532578329428,0
72,0.0,0.1639740289979767,0
73,0.0,0.17810550391759272,0
74,0.0,0.17857758063191786,0
75,0.0,0.1348297814174459,0
76,0.0,0.15216899205436119,0
77,0.0,0.16427942788725391,0
78,0.0,0.1336929670785184,0
79,0.0,0.15157774120892414,0
80,0.0,0.14215160728085885,0
81,0.0,0.13303883505692277,0
82,0.0,0.1359131479494975,0
83,0.0,0.17200833169415147,0
84,0.0,0.17287962987552646,0
85,0.0,0.1577804143967098,0
86,0.0,0.15297266006383065,0
87,0.0,0.1586398258075633,0
88,0.0,0.18468694258731377,0
89,0.0,0.1672737097336045,0
90,0.0,0.11809985598616046,0
91,0.0,0.15271254400197176,0
92,0.0,0.16291253027175528,0
93,0.0,0.15549836743403145,0
94,0.0,0.16544135373518853,0
95,0.0,0.1511423623122241,0
96,0.0,0.1419043247322559,0
97,0.0,0.1787639227331158,0
98,0.0,0.17230025871358629,0
99,0.0,0.15044088331507288,0
100,0.0,0.14080604815959924,0
101,0.0,0.12945485793861078,0
102,0.0,0.17701141678273868,0
103,0.0,0.17774581490350444,0
104,0.0,0.16464045693937007,0
105,0.0,0.10621001053762236,0
106,0.0,0.14605797598803866,0
107,0.0,0.16518587469639523,0
108,0.0,0.17395110954233117,0
109,0.0,0.17985355319226004,0
110,0.0,0.17241431948767744,0
111,0.0,0.16549855885833203,0
112,0.0,0.1675645635805485,0
113,0.0,0.13898571059350584,0
114,0.0,0.16659556266776882,0
115,0.0,0.1255328113744344,0
116,0.0,0.1508619462967189,0
117,0.0,0.14965753227137446,0
118,0.0,0.1901022857649653,0
119,0.0,0.18695763525880055,0
120,0.0,0.1714440505512118,0
121,0.0,0.13136870361205938,0
122,0.0,0.15321980170656685,0
123,0.0,0.14309248423933268,0
124,0.0,0.16877465072814585,0
125,0.0,0.1843181438793854,0
126,0.0,0.17434667898870904,0
127,0.0,0.1637212448419479,0
128,0.0,0.16857722863839775,0
129,0.0,0.139848505667499,0
130,0.0,0.1754822161319899,0
131,0.0,0.1367775252598072,0
132,0.0,0.14926689984251645,0
133,0.0,0.16060952695091207,0
134,0.0,0.12645502405456777,0
135,0.0,0.12221472257887789,0
136,0.0,0.1694802158481281,0
137,0.0,0.14229328620596893,0
138,0.0,0.17307034407431982,0
139,0.0,0.13815396001456115,0
140,0.0,0.16289272405619076,0
141,0.0,0.14943428560037986,0
142,0.0,0.16724802452276127,0
143,0.0,0.16291351085694206,0
144,0.0,0.17569650952976534,0
145,0.0,0.14594805631145874,0
146,0.0,0.17522763824060766,0
147,0.0,0.17205284432351553,0
148,0.0,0.1596908651941295,0
149,0.0,0.1475256378858984,0
150,0.0,0.10799466319938578,0
151,0.0,0.15207170896000194,0
152,0.0,0.1553874832537399,0
153,0.0,0.16475038144778303,0
154,0.0,0.12695170212912582,0
155,0.0,0.1621168568281155,0
156,0.0,0.17315518941967473,0
157,0.0,0.15425908290636697,0
158,0.0,0.1747925620056961,0
159,0.0,0.14604200259161276,0
160,0.0,0.1396080945381188,0
161,0.0,0.1273826880498048,0
162,0.0,0.1499222749134142,0
163,0.0,0.15056877896716153,0
164,0.0,0.14103915707457892,0
165,0.0,0.1327087781050596,0
166,0.0,0.12422292835309362,0
167,0.0,0.1405836120104349,0
168,0.0,0.09307336564949581,0
169,0.0,0.10324547574096737,0
170,0.0,0.1387526297765111,0
171,0.0,0.13087526249509523,0
172,0.0,0.10832939945671294,0
173,0.0,0.13727811664025125,0
174,0.0,0.12340343865098785,0
175,0.0,0.07991393266119795,0
176,0.0,0.11558537195878388,0
177,0.0,0.09395374136450407,0
178,0.0,0.144275679848541,0
179,0.0,0.11491158743059904,0
180,0.0,0.11410328228649347,0
181,0.0,0.10734788332610035,0
182,0.0,0.15774349533769505,0
183,0.0,0.16177678127145811,0
184,0.0,0.14036104197939692,0
185,0.0,0.14587713987816248,0
186,0.0,0.15947215501539513,0
187,0.0,0.12640067819524864,0
188,0.0,0.16265617886114409,0
189,0.0,0.10849244659940566,0
190,0.0,0.15914800277505775,0
191,0.0,0.09149232824370801,0
192,0.0,0.10734864513856102,0
193,0.0,0.16073795499703591,0
194,0.0,0.16848160073270085,0
195,0.0,0.16359396719647634,0
196,0.0,0.1509316679150517,0
1,0.0,0.08861126520926771,0
2,0.0,0.06184982629619751,0
3,0.0,0.04911416890853304,0
4,0.0,-0.010870142542503625,1
5,0.0,0.10090741502007561,0
6,0.0,0.021489956954699574,0
7,0.0,0.03668407314519517,0
8,0.0,0.08726485207490337,0
9,0.0,0.1150179248153328,0
10,0.0,0.05589322527528007,0
11,0.0,0.06598585640210475,0
12,0.0,0.058694963524202615,0
13,0.0,0.06792087376966671,0
14,0.0,0.10487952057637767,0
15,0.0,0.07939802498154852,0
16,0.0,0.12068335320097262,0
17,0.0,0.0789080584851175,0
18,0.0,0.03269098498053391,0
19,0.0,0.05556336988217525,0
20,0.0,0.0878060256295381,0
21,0.0,0.012947614222709292,0
22,0.0,0.12213676487533859,0
23,0.0,0.13663891271183465,0
24,0.0,0.0031634002184773857,0
25,0.0,-0.011538012608817483,1
26,0.0,0.05063040414909892,0
27,0.0,0.0862317886445142,0
28,0.0,0.09078583806362645,0
29,0.0,0.08796953308148686,0
30,0.0,0.03607441944768086,0
31,0.0,0.11812585984928964,0
32,0.0,0.012210895462125726,0
33,0.0,0.06732981478064681,0
34,0.0,0.04084142971138516,0
35,0.0,0.09393597287579336,0
36,0.0,0.11548330664319045,0
37,0.0,0.01389470531706738,0
38,0.0,0.07020754606849822,0
39,0.0,0.04770555103021745,0
40,0.0,0.09047198312877508,0
41,0.0,0.08240717950980508,0
42,0.0,0.08791591201688448,0
43,0.0,0.10280526784017613,0
44,0.0,0.09098251725685447,0
45,0.0,0.0629697446459101,0
46,0.0,0.060003162703901824,0
47,0.0,0.14291440562633312,0
48,0.0,0.05125190024382731,0
49,0.0,0.07898478386480257,0
50,0.0,-0.033224045053204976,1
51,0.0,0.07745804083597296,0
52,0.0,0.10596068949612197,0
53,0.0,0.12022370031976082,0
54,0.0,0.09075071826926717,0
55,0.0,0.05027823373657647,0
56,0.0,0.10380390769320486,0
57,0.0,0.03603969071334734,0
58,0.0,0.10274300220654309,0
59,0.0,0.07718070899694884,0
60,0.0,0.02882169814780433,0
61,0.0,0.0998936920874347,0
62,0.0,0.11447602269495105,0
63,0.0,0.11658372603458972,0
64,0.0,0.05655442102172603,0
65,0.0,0.05730492416353472,0
66,0.0,0.13141431235123624,0
67,0.0,0.09075981952861539,0
68,0.0,0.1183683717274513,0
69,0.0,-0.010961210757415074,1
70,0.0,0.12407419725758739,0
71,0.0,0.1077833829681315,0
72,0.0,0.09526387456844698,0
73,0.0,0.05669403860584066,0
74,0.0,0.0969202578683,0
75,0.0,0.1255402916292706,0
76,0.0,0.017814986772610175,0
77,0.0,0.05359377819457689,0
78,0.0,0.12662145282913206,0
79,0.0,0.06686004126018041,0
80,0.0,0.09786891182239338,0
81,0.0,0.1629345904320833,0
82,0.0,0.0828141226430848,0
83,0.0,0.08758073333482669,0
84,0.0,-0.013393136898384284,1
85,0.0,0.07228484947422131,0
86,0.0,0.1309536219206054,0
87,0.0,0.0830476050287805,0
88,0.0,0.09241165644928262,0
89,0.0,0.09710365400106352,0
90,0.0,0.14710608050331858,0
91,0.0,0.11554076183334011,0
92,0.0,0.15809466475823014,0
93,0.0,0.10278046382767425,0
94,0.0,0.1162125517015683,0
95,0.0,0.1349403840679828,0
96,0.0,0.12749612095482743,0
97,0.0,0.11912390521412897,0
98,0.0,0.10993820444039099,0
99,0.0,0.1229951098613557,0
100,0.0,0.08919898210029475,0
101,0.0,0.10625869706269303,0
102,0.0,0.10013178862595501,0
103,0.0,0.1004739824682771,0
104,0.0,0.12528471478417164,0
105,0.0,0.1263978733555941,0
106,0.0,0.12604894916005155,0
107,0.0,0.11947187821294797,0
108,0.0,0.11600796029134469,0
109,0.0,0.10546041694047514,0
110,0.0,0.09392806146273064,0
111,0.0,0.12928081124515717,0
112,0.0,0.11865493526460064,0
113,0.0,0.15431737743929685,0
114,0.0,0.12185318352557345,0
115,0.0,0.10214705959882242,0
116,0.0,0.12162264809374496,0
117,0.0,0.1069388275643195,0
118,0.0,0.12443160354108013,0
119,0.0,-0.0008606623758429244,1
120,0.0,0.1416662233468995,0
121,0.0,0.1259044504540997,0
122,0.0,0.09963011918043568,0
123,0.0,0.127038885373142,0
124,0.0,0.11986964237921272,0
125,0.0,0.09638361338086687,0
126,0.0,0.1329252115248879,0
127,0.0,0.14564347475161088,0
128,0.0,0.11496744045991386,0
129,0.0,0.13371760789251214,0
130,0.0,-0.11602078907721636,1
131,0.0,-0.1344576776566535,1
132,0.0,-0.10489779867520577,1
133,0.0,-0.10677842338377996,1
134,0.0,-0.1273764604091655,1
135,0.0,-0.12578175322617613,1
136,0.0,-0.12427581545983268,1
137,0.0,-0.09224572927295704,1
138,0.0,-0.11672605422989235,1
139,0.0,-0.09014061546831775,1
140,0.0,-0.12124436145815398,1
141,0.0,-0.12001574509201218,1
142,0.0,-0.08307154233683745,1
143,0.0,-0.11386619985301416,1
144,0.0,-0.11447994919041227,1
145,0.0,-0.10368504318247929,1
1,0.0,0.10524477102668994,0
2,0.0,0.07440092499300083,0
3,0.0,0.13906349126853595,0
4,0.0,0.08248598219081693,0
5,0.0,0.08190257695069436,0
6,0.0,0.18739491630854704,0
7,0.0,0.17759055365974963,0
